date,ticker,old_lev,new_lev,reason
2005-06-07,HANGSENG,1.0,1.0,DELEVERAGE: Mom decay 13.4% vs peak 23.7%
2005-06-08,XLV,1.5,1.5,LEVERAGE UP to 1.5x: 12m=0.0% | GoldenX
2005-06-08,XLF,1.0,1.0,DELEVERAGE: Mom decay 3.4% vs peak 8.3%
2005-06-08,RUSSELL2000,1.0,1.0,DELEVERAGE: Mom decay 7.4% vs peak 12.9%
2005-06-08,CRUDE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=36.5% | Strong12m | >5%>SMA200 | GoldenX
2005-06-09,XLV,1.0,1.0,DELEVERAGE: Mom decay 1.6% vs peak 6.5%
2005-06-09,XLF,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.8% | 1m=2.9%
2005-06-09,DOW,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.3% | 1m=2.2%
2005-06-09,RUSSELL2000,1.5,1.5,LEVERAGE UP to 1.5x: 12m=10.1% | 1m=5.2%
2005-06-10,XLV,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.4% | GoldenX
2005-06-10,XLF,1.0,1.0,DELEVERAGE: Mom decay 4.0% vs peak 8.3%
2005-06-10,DOW,1.0,1.0,DELEVERAGE: Mom decay 1.0% vs peak 5.6%
2005-06-10,CRUDE,1.0,1.0,DELEVERAGE: Pullback 2.7%
2005-06-10,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=0.1% | 1m=2.0% | GoldenX
2005-06-10,NATGAS,1.0,1.0,DELEVERAGE: Pullback 2.7%
2005-06-13,XLV,1.0,1.0,DELEVERAGE: Mom decay 2.5% vs peak 6.5%
2005-06-13,XLF,1.5,1.5,LEVERAGE UP to 1.5x: 12m=5.5% | 1m=3.1%
2005-06-13,DOW,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.8% | 1m=3.3%
2005-06-13,CRUDE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=48.2% | Strong12m | 1m=14.6% | >5%>SMA200 | GoldenX
2005-06-13,HANGSENG,2.5,2.5,LEVERAGE UP to 2.5x: 12m=16.0% | Strong12m | GoldenX
2005-06-13,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 0.6% vs peak 5.0%
2005-06-13,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=19.4% | Strong12m | 1m=11.5% | >5%>SMA200 | GoldenX
2005-06-14,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.3% | 3m=5.8% | >5%>SMA200 | GoldenX
2005-06-14,DOW,1.0,1.0,DELEVERAGE: Mom decay 1.6% vs peak 5.6%
2005-06-14,HANGSENG,1.0,1.0,DELEVERAGE: Mom decay 12.8% vs peak 23.7%
2005-06-14,NIKKEI,2.5,2.5,LEVERAGE UP to 2.5x: 12m=2.8% | 1m=3.6% | GoldenX
2005-06-14,COPPER,1.0,1.0,DELEVERAGE: Pullback 2.9%
2005-06-15,XLV,1.0,1.0,DELEVERAGE: Mom decay 2.8% vs peak 6.5%
2005-06-15,DOW,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.8% | 1m=3.1%
2005-06-15,GOLD,1.5,1.5,LEVERAGE UP to 1.5x: 12m=11.6% | 1m=2.4%
2005-06-15,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 2.6% vs peak 5.0%
2005-06-15,COPPER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=37.4% | Strong12m | 3m=8.9% | 1m=13.0% | >5%>SMA200 | GoldenX
2005-06-15,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.27 vs entry 0.19
2005-06-16,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.3% | 3m=6.7% | >5%>SMA200 | GoldenX
2005-06-16,DOW,1.0,1.0,DELEVERAGE: Mom decay 1.9% vs peak 5.6%
2005-06-16,RUSSELL2000,2.5,2.5,LEVERAGE UP to 2.5x: 12m=13.1% | 1m=8.2% | >5%>SMA200
2005-06-16,GOLD,1.0,1.0,DELEVERAGE: Vol spike ATR 4.20 vs entry 1.51
2005-06-16,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=20.8% | Strong12m | 3m=5.2% | 1m=17.6% | >5%>SMA200 | GoldenX
2005-06-17,XLV,1.0,1.0,DELEVERAGE: Mom decay 3.9% vs peak 6.5%
2005-06-17,FTSE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=12.7% | 1m=2.6% | >5%>SMA200 | GoldenX
2005-06-17,GOLD,1.5,1.5,LEVERAGE UP to 1.5x: 12m=14.3% | 1m=4.0%
2005-06-17,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.27 vs entry 0.19
2005-06-20,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=4.5% | 3m=7.7% | >5%>SMA200 | GoldenX
2005-06-20,HANGSENG,1.5,1.5,LEVERAGE UP to 1.5x: 12m=12.5% | GoldenX
2005-06-20,GOLD,1.0,1.0,DELEVERAGE: Vol spike ATR 3.91 vs entry 1.51
2005-06-20,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=0.3% | 1m=4.0%
2005-06-20,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.5% | Strong12m | 1m=20.7% | >5%>SMA200 | GoldenX
2005-06-21,XLF,2.5,2.5,LEVERAGE UP to 2.5x: 12m=6.2% | 3m=5.9% | 1m=2.0%
2005-06-21,XLE,1.0,1.0,DELEVERAGE: Pullback 2.1%
2005-06-21,HANGSENG,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.8% | Strong12m | 1m=2.0% | GoldenX
2005-06-21,GOLD,1.5,1.5,LEVERAGE UP to 1.5x: 12m=14.1% | 1m=5.2%
2005-06-21,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay -0.8% vs peak 5.0%
2005-06-21,NATGAS,1.0,1.0,DELEVERAGE: Pullback 2.8%
2005-06-22,XLV,1.0,1.0,DELEVERAGE: Mom decay 3.8% vs peak 6.5%
2005-06-22,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=43.7% | Strong12m | 3m=7.8% | 1m=12.4% | >5%>SMA200 | GoldenX
2005-06-22,RUSSELL2000,3.0,3.0,LEVERAGE UP to 3.0x: 12m=10.9% | 3m=5.1% | 1m=5.0% | >5%>SMA200
2005-06-22,CRUDE,1.0,1.0,DELEVERAGE: Pullback 2.2%
2005-06-22,GOLD,1.0,1.0,DELEVERAGE: Vol spike ATR 3.24 vs entry 1.51
2005-06-22,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=0.2% | 1m=3.7%
2005-06-22,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=17.4% | Strong12m | 1m=16.2% | >5%>SMA200 | GoldenX
2005-06-23,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.0% | 3m=5.2% | >5%>SMA200 | GoldenX
2005-06-23,XLF,1.0,1.0,DELEVERAGE: Mom decay 4.7% vs peak 8.3%
2005-06-23,CRUDE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=55.9% | Strong12m | 3m=8.4% | 1m=19.6% | >5%>SMA200 | GoldenX
2005-06-23,GOLD,1.5,1.5,LEVERAGE UP to 1.5x: 12m=11.8% | 1m=5.8%
2005-06-23,NIKKEI,1.0,1.0,DELEVERAGE: Mom decay 0.7% vs peak 5.0%
2005-06-23,NATGAS,1.0,1.0,DELEVERAGE: Pullback 2.8%
2005-06-23,USDJPY,1.0,1.0,DELEVERAGE: Mom decay -0.1% vs peak 0.5%
2005-06-24,XLE,1.0,1.0,DELEVERAGE: Pullback 2.1%
2005-06-24,GOLD,1.0,1.0,DELEVERAGE: Vol spike ATR 3.14 vs entry 1.51
2005-06-24,NIKKEI,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.3% | 1m=4.6%
2005-06-24,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.7% | 3m=5.2% | 1m=16.5% | >5%>SMA200 | GoldenX
2005-06-24,DXY,1.0,1.0,DELEVERAGE: Mom decay 0.6% vs peak 1.3%
2005-06-27,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=48.9% | Strong12m | 3m=10.6% | 1m=10.8% | >5%>SMA200 | GoldenX
2005-06-27,GOLD,1.5,1.5,LEVERAGE UP to 1.5x: 12m=11.5% | 1m=5.3%
2005-06-27,PLATINUM,1.0,1.0,DELEVERAGE: Mom decay -2.5% vs peak 0.6%
2005-06-28,XLE,1.0,1.0,DELEVERAGE: Pullback 2.4%
2005-06-28,CRUDE,1.0,1.0,DELEVERAGE: Pullback 3.9%
2005-06-28,NATGAS,1.0,1.0,DELEVERAGE: Pullback 2.3%
2005-06-29,XLF,1.5,1.5,LEVERAGE UP to 1.5x: 12m=6.2% | 3m=5.1%
2005-06-29,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=44.1% | Strong12m | 1m=7.7% | >5%>SMA200 | GoldenX
2005-06-29,CRUDE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=58.0% | Strong12m | 1m=10.2% | >5%>SMA200 | GoldenX
2005-06-30,COPPER,1.0,1.0,DELEVERAGE: Pullback 2.9%
2005-07-01,USDJPY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.1% | 1m=3.3% | >5%>SMA200 | GoldenX
2005-07-01,DAX,3.0,3.0,LEVERAGE UP to 3.0x: 12m=17.3% | Strong12m | 3m=5.8% | >5%>SMA200 | GoldenX
2005-07-01,FTSE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=17.1% | Strong12m | 3m=5.0% | 1m=3.1% | >5%>SMA200 | GoldenX
2005-07-01,TNOTE10,1.0,1.0,DELEVERAGE: Mom decay 2.0% vs peak 4.4%
2005-07-05,XLF,3.0,3.0,LEVERAGE UP to 3.0x: 12m=7.7% | 3m=5.8% | 1m=2.2% | GoldenX
2005-07-05,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 1.6% vs peak 3.1%
2005-07-05,RUSSELL2000,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.1% | 3m=6.3% | 1m=5.3% | >5%>SMA200 | GoldenX
2005-07-05,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=20.2% | Strong12m | 1m=8.6% | >5%>SMA200 | GoldenX
2005-07-06,USDJPY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=3.2% | 1m=5.3% | >5%>SMA200 | GoldenX
2005-07-06,SILVER,1.0,1.0,DELEVERAGE: Short-term reversal -7.7%
2005-07-07,NATGAS,1.0,1.0,DELEVERAGE: Pullback 3.8%
2005-07-08,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=17.3% | Strong12m | 1m=6.7% | >5%>SMA200 | GoldenX
2005-07-08,CRUDE,1.0,1.0,DELEVERAGE: Pullback 2.7%
2005-07-08,SILVER,2.5,2.5,LEVERAGE UP to 2.5x: 12m=17.8% | Strong12m | GoldenX
2005-07-11,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 1.7% vs peak 3.5%
2005-07-11,NATGAS,1.0,1.0,DELEVERAGE: Pullback 2.5%
2005-07-11,CRUDE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=46.1% | Strong12m | 3m=9.7% | 1m=8.5% | >5%>SMA200 | GoldenX
2005-07-11,SILVER,1.0,1.0,DELEVERAGE: Short-term reversal -5.2%
2005-07-12,USDJPY,1.5,1.5,LEVERAGE UP to 1.5x: 12m=1.1% | GoldenX
2005-07-12,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=28.4% | Strong12m | 3m=11.2% | 1m=13.7% | >5%>SMA200 | GoldenX
2005-07-12,SILVER,2.5,2.5,LEVERAGE UP to 2.5x: 12m=18.2% | Strong12m | GoldenX
2005-07-13,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 1.7% vs peak 3.5%
2005-07-13,CRUDE,1.0,1.0,DELEVERAGE: Pullback 2.1%
2005-07-13,SILVER,1.0,1.0,DELEVERAGE: Vol spike ATR 0.08 vs entry 0.06
2005-07-13,HANGSENG,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.1% | Strong12m | 1m=2.5% | GoldenX
2005-07-14,USDJPY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=2.2% | 1m=2.8% | >5%>SMA200 | GoldenX
2005-07-14,XLE,1.0,1.0,DELEVERAGE: Pullback 3.0%
2005-07-14,CRUDE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=46.6% | Strong12m | 3m=13.0% | 1m=5.1% | >5%>SMA200 | GoldenX
2005-07-14,PLATINUM,1.0,1.0,DELEVERAGE: Mom decay 0.7% vs peak 4.5%
2005-07-14,DXY,1.0,1.0,DELEVERAGE: Mom decay 0.2% vs peak 1.0%
2005-07-15,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 1.2% vs peak 3.5%
2005-07-15,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=40.9% | Strong12m | 3m=14.6% | >5%>SMA200 | GoldenX
2005-07-15,CRUDE,1.0,1.0,DELEVERAGE: Pullback 5.2%
2005-07-18,USDJPY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=0.1% | 1m=3.1% | >5%>SMA200 | GoldenX
2005-07-18,NATGAS,1.0,1.0,DELEVERAGE: Pullback 3.1%
2005-07-18,SILVER,1.5,1.5,LEVERAGE UP to 1.5x: 12m=6.8% | GoldenX
2005-07-19,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 0.7% vs peak 3.5%
2005-07-19,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=28.9% | Strong12m | 3m=7.7% | >5%>SMA200 | GoldenX
2005-07-19,COPPER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=29.1% | Strong12m | 3m=12.9% | >5%>SMA200 | GoldenX
2005-07-19,SILVER,1.0,1.0,DELEVERAGE: Mom decay 9.0% vs peak 20.3%
2005-07-20,USDJPY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=1.2% | 3m=6.4% | 1m=4.0% | >5%>SMA200 | GoldenX
2005-07-20,NATGAS,1.0,1.0,DELEVERAGE: Pullback 4.4%
2005-07-20,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.1% | 3m=5.6% | >5%>SMA200 | GoldenX
2005-07-20,SILVER,1.5,1.5,LEVERAGE UP to 1.5x: 12m=6.7% | GoldenX
2005-07-21,NATGAS,2.5,2.5,LEVERAGE UP to 2.5x: 12m=25.1% | Strong12m | GoldenX
2005-07-21,COPPER,1.0,1.0,DELEVERAGE: Short-term reversal -3.3%
2005-07-21,SILVER,1.0,1.0,DELEVERAGE: Mom decay 6.8% vs peak 20.3%
2005-07-22,COPPER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=26.5% | Strong12m | 3m=10.6% | >5%>SMA200 | GoldenX
2005-07-22,SILVER,1.5,1.5,LEVERAGE UP to 1.5x: 12m=5.6% | GoldenX
2005-07-22,PLATINUM,1.5,1.5,LEVERAGE UP to 1.5x: 12m=8.2% | GoldenX
2005-07-22,TBOND,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
2005-07-22,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay -0.0% vs peak 1.8%
2005-07-25,SILVER,1.0,1.0,DELEVERAGE: Mom decay 8.0% vs peak 20.3%
2005-07-26,SILVER,1.5,1.5,LEVERAGE UP to 1.5x: 12m=6.0% | GoldenX
2005-07-27,SILVER,1.0,1.0,DELEVERAGE: Mom decay 9.7% vs peak 20.3%
2005-07-27,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=28.4% | Strong12m | 3m=13.3% | 1m=7.1% | >5%>SMA200 | GoldenX
2005-07-28,SILVER,1.5,1.5,LEVERAGE UP to 1.5x: 12m=11.8% | GoldenX
2005-07-28,SOYBEANS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.6% | 3m=10.7% | 1m=2.6% | >5%>SMA200 | GoldenX
2005-07-29,SILVER,1.0,1.0,DELEVERAGE: Vol spike ATR 0.08 vs entry 0.06
2005-08-01,SILVER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.8% | Strong12m | 3m=5.5% | 1m=3.6% | GoldenX
2005-08-01,PLATINUM,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.3% | 1m=3.0% | >5%>SMA200 | GoldenX
2005-08-02,SILVER,1.0,1.0,DELEVERAGE: Vol spike ATR 0.08 vs entry 0.06
2005-08-02,USDJPY,1.0,1.0,DELEVERAGE: Mom decay 0.5% vs peak 1.8%
2005-08-03,SILVER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.5% | 3m=6.3% | 1m=6.6% | GoldenX
2005-08-04,PLATINUM,1.0,1.0,DELEVERAGE: Vol spike ATR 11.68 vs entry 7.98
2005-08-04,SOYBEANS,1.0,1.0,DELEVERAGE: Short-term reversal -3.6%
2005-08-05,PLATINUM,2.5,2.5,LEVERAGE UP to 2.5x: 12m=9.5% | 1m=5.5% | GoldenX
2005-08-08,PLATINUM,1.0,1.0,DELEVERAGE: Vol spike ATR 11.25 vs entry 7.98
2005-08-08,EURUSD,1.0,1.0,DELEVERAGE: Mom decay 0.1% vs peak 0.2%
2005-08-08,TBOND,1.0,1.0,DELEVERAGE: Short-term reversal -2.5%
2005-08-09,PLATINUM,2.5,2.5,LEVERAGE UP to 2.5x: 12m=9.3% | 1m=4.4% | GoldenX
2005-08-10,PLATINUM,1.0,1.0,DELEVERAGE: Vol spike ATR 11.51 vs entry 7.98
2005-08-10,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 1.0% vs peak 2.0%
2005-08-11,PLATINUM,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.1% | 3m=5.5% | 1m=5.0% | >5%>SMA200 | GoldenX
2005-08-11,USDJPY,1.0,1.0,DELEVERAGE: Mom decay -0.0% vs peak 1.4%
2005-08-12,PLATINUM,1.0,1.0,DELEVERAGE: Vol spike ATR 13.11 vs entry 7.98
2005-08-12,GOLD,2.5,2.5,LEVERAGE UP to 2.5x: 12m=11.5% | 3m=5.8% | 1m=6.3%
2005-08-15,PLATINUM,3.0,3.0,LEVERAGE UP to 3.0x: 12m=6.7% | 3m=6.6% | 1m=3.9% | GoldenX
2005-08-15,GOLD,1.0,1.0,DELEVERAGE: Vol spike ATR 3.51 vs entry 2.42
2005-08-15,GBPUSD,1.0,1.0,DELEVERAGE: Mom decay 0.7% vs peak 1.3%
2005-08-16,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=11.5% | 3m=6.5% | 1m=6.1% | GoldenX
2005-08-17,NATGAS,1.0,1.0,DELEVERAGE: Pullback 3.7%
2005-08-17,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -2.1%
2005-08-17,XLE,1.0,1.0,DELEVERAGE: Pullback 2.3%
2005-08-17,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay 2.5% vs peak 4.2%
2005-08-18,EURUSD,1.0,1.0,DELEVERAGE: Mom decay 1.1% vs peak 2.1%
2005-08-19,XLF,1.0,1.0,DELEVERAGE: Mom decay 6.4% vs peak 10.9%
2005-08-22,SOYBEANS,1.0,1.0,DELEVERAGE: Mom decay -2.5% vs peak 0.4%
2005-08-23,TBOND,1.5,1.5,LEVERAGE UP to 1.5x: 12m=5.5% | GoldenX
2005-08-24,DOW,1.0,1.0,DELEVERAGE: Mom decay 2.5% vs peak 5.4%
2005-08-25,NATGAS,1.0,1.0,DELEVERAGE: Pullback 2.1%
2005-08-26,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=84.8% | Strong12m | 3m=53.7% | 1m=27.3% | >5%>SMA200 | GoldenX
2005-08-26,DAX,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
2005-08-29,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.62 vs entry 0.39
2005-08-29,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -3.6%
2005-08-30,TBOND,2.5,2.5,LEVERAGE UP to 2.5x: 12m=4.6% | 1m=2.4% | GoldenX
2005-08-30,PLATINUM,1.0,1.0,DELEVERAGE: Mom decay 2.8% vs peak 7.6%
2005-08-30,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=129.4% | Strong12m | 3m=71.7% | 1m=43.0% | >5%>SMA200 | GoldenX
2005-08-30,XLF,1.0,1.0,DELEVERAGE: Short-term reversal -2.7%
2005-08-31,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=58.0% | Strong12m | 3m=19.8% | 1m=3.6% | >5%>SMA200 | GoldenX
2005-08-31,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.72 vs entry 0.39
2005-08-31,RUSSELL2000,3.0,3.0,LEVERAGE UP to 3.0x: 12m=20.6% | Strong12m | 3m=6.6% | >5%>SMA200 | GoldenX
2005-08-31,COPPER,1.0,1.0,DELEVERAGE: Pullback 2.8%
2005-09-01,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=131.7% | Strong12m | 3m=70.9% | 1m=40.8% | >5%>SMA200 | GoldenX
2005-09-01,RUSSELL2000,1.0,1.0,DELEVERAGE: Short-term reversal -2.2%
2005-09-02,PLATINUM,1.5,1.5,LEVERAGE UP to 1.5x: 12m=4.3% | GoldenX
2005-09-02,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.74 vs entry 0.39
2005-09-02,RUSSELL2000,3.0,3.0,LEVERAGE UP to 3.0x: 12m=19.3% | Strong12m | 3m=6.5% | >5%>SMA200 | GoldenX
2005-09-02,COPPER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=38.4% | Strong12m | 3m=8.7% | 1m=3.1% | >5%>SMA200 | GoldenX
2005-09-06,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=144.5% | Strong12m | 3m=63.6% | 1m=34.0% | >5%>SMA200 | GoldenX
2005-09-06,DAX,3.0,3.0,LEVERAGE UP to 3.0x: 12m=25.7% | Strong12m | 3m=8.9% | 1m=2.7% | >5%>SMA200 | GoldenX
2005-09-06,XLF,1.5,1.5,LEVERAGE UP to 1.5x: 12m=3.8% | GoldenX
2005-09-06,XLV,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.6% | >5%>SMA200 | GoldenX
2005-09-07,NATGAS,1.0,1.0,DELEVERAGE: Pullback 4.7%
2005-09-07,GOLD,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.4% | 1m=2.3% | GoldenX
2005-09-07,XLV,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.5% | 1m=2.8% | >5%>SMA200 | GoldenX
2005-09-08,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=136.9% | Strong12m | 3m=61.1% | 1m=31.2% | >5%>SMA200 | GoldenX
2005-09-08,COPPER,1.0,1.0,DELEVERAGE: Pullback 2.9%
2005-09-08,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=9.3% | 3m=5.2% | 1m=2.9% | GoldenX
2005-09-09,PLATINUM,2.5,2.5,LEVERAGE UP to 2.5x: 12m=8.3% | 3m=5.1% | GoldenX
2005-09-09,NATGAS,1.0,1.0,DELEVERAGE: Pullback 4.2%
2005-09-09,USDJPY,1.0,1.0,DELEVERAGE: Mom decay -0.1% vs peak 0.5%
2005-09-12,XLE,1.0,1.0,DELEVERAGE: Pullback 2.0%
2005-09-12,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=136.8% | Strong12m | 3m=51.9% | 1m=18.6% | >5%>SMA200 | GoldenX
2005-09-12,GBPUSD,1.0,1.0,DELEVERAGE: Mom decay 1.5% vs peak 3.7%
2005-09-13,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=55.2% | Strong12m | 3m=16.7% | 1m=2.2% | >5%>SMA200 | GoldenX
2005-09-13,NATGAS,1.0,1.0,DELEVERAGE: Pullback 8.5%
2005-09-13,HANGSENG,1.0,1.0,DELEVERAGE: Short-term reversal -2.6%
2005-09-13,SOYBEANS,1.0,1.0,DELEVERAGE: Short-term reversal -10.4%
2005-09-14,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=130.2% | Strong12m | 3m=50.1% | 1m=17.0% | >5%>SMA200 | GoldenX
2005-09-15,PLATINUM,3.0,3.0,LEVERAGE UP to 3.0x: 12m=8.4% | 1m=3.0% | >5%>SMA200 | GoldenX
2005-09-15,NATGAS,1.0,1.0,DELEVERAGE: Pullback 3.6%
2005-09-15,TBOND,1.0,1.0,DELEVERAGE: Mom decay 1.8% vs peak 3.5%
2005-09-16,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=131.0% | Strong12m | 3m=44.9% | 1m=18.7% | >5%>SMA200 | GoldenX
2005-09-16,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.3% | 3m=5.3% | 1m=4.5% | >5%>SMA200 | GoldenX
2005-09-19,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.66 vs entry 0.39
2005-09-19,GOLD,1.0,1.0,DELEVERAGE: Vol spike ATR 3.04 vs entry 2.12
2005-09-20,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=144.6% | Strong12m | 3m=67.1% | 1m=37.1% | >5%>SMA200 | GoldenX
2005-09-20,HANGSENG,3.0,3.0,LEVERAGE UP to 3.0x: 12m=16.0% | Strong12m | 3m=9.0% | >5%>SMA200 | GoldenX
2005-09-20,COPPER,3.0,3.0,LEVERAGE UP to 3.0x: 12m=38.0% | Strong12m | >5%>SMA200 | GoldenX
2005-09-20,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=14.9% | 3m=6.3% | 1m=6.6% | >5%>SMA200 | GoldenX
2005-09-21,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.63 vs entry 0.39
2005-09-21,GOLD,1.0,1.0,DELEVERAGE: Vol spike ATR 3.09 vs entry 2.12
2005-09-22,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=128.1% | Strong12m | 3m=71.1% | 1m=32.1% | >5%>SMA200 | GoldenX
2005-09-22,GOLD,3.0,3.0,LEVERAGE UP to 3.0x: 12m=15.3% | Strong12m | 3m=6.5% | 1m=6.2% | >5%>SMA200 | GoldenX
2005-09-23,XLE,1.0,1.0,DELEVERAGE: Pullback 2.5%
2005-09-23,NATGAS,1.0,1.0,DELEVERAGE: Pullback 3.6%
2005-09-23,USDJPY,2.5,2.5,LEVERAGE UP to 2.5x: 12m=1.5% | 1m=2.0% | GoldenX
2005-09-26,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=56.7% | Strong12m | 3m=17.6% | 1m=10.6% | >5%>SMA200 | GoldenX
2005-09-26,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=123.6% | Strong12m | 3m=74.3% | 1m=27.3% | >5%>SMA200 | GoldenX
2005-09-26,DXY,1.0,1.0,DELEVERAGE: Mom decay 0.8% vs peak 1.8%
2005-09-27,NATGAS,1.0,1.0,DELEVERAGE: Vol spike ATR 0.69 vs entry 0.39
2005-09-27,USDJPY,3.0,3.0,LEVERAGE UP to 3.0x: 12m=1.7% | 1m=2.8% | >5%>SMA200 | GoldenX
2005-09-28,XLE,1.0,1.0,DELEVERAGE: Vol spike ATR 0.32 vs entry 0.23
2005-09-28,NATGAS,3.0,3.0,LEVERAGE UP to 3.0x: 12m=164.3% | Strong12m | 3m=96.2% | 1m=28.2% | >5%>SMA200 | GoldenX
2005-09-28,SOYBEANS,1.0,1.0,DELEVERAGE: Short-term reversal -5.3%
2005-09-29,XLE,3.0,3.0,LEVERAGE UP to 3.0x: 12m=58.1% | Strong12m | 3m=23.0% | 1m=10.9% | >5%>SMA200 | GoldenX
